Sample_ID	HH	Replicate	Colonization	"2,8-Dihydroxyquinoline"	Phenylalanine	Cysteine	Glycerol	Ornithine_1	Glutamic Acid	Taurine	Glycine	Succinic Acid	Norleucine	Proline	Lactic Acid	Alanine	Sarcosine	Valine	Urea	Pipecolic Acid	Threonine	B-Alanine	3-Amino-2-piperidone	Timonacic Acid	Malic Acid	Erythritol	Threitol	Aspartic Acid	5-Oxoproline	4-Aminobutanoic Acid	Unknown_11_73	"2,4-Di-tert-butylphenoxy"	Hydroxyproline	Ornithine_2	Citric Acid	Fructose	Glucose	Sorbitol	Glucitol	Asparagine	Unknown_16_62	Putrescine	Acetylglutamic Acid	Glycerol-3-phosphate_1	Glutamine	Phosphorylethanolamine	Glucose-6-phosphate	Inosine	Sucrose	Lactose	Isoleucine	Galactose	Tyrosine	Myo-Inositol_1	Gluconic Acid	Serine	Myo-Inositol_2	Glycerol-3-phosphate_2	Adenosine	Fumaric Acid	Unknown_6_94	Uracil	Phosphate	Methylmaleic Acid
110	3315	6	MD	-1.297124527	0.40285807	0.815979836	-0.67353526	0.117856718	1.312883051	0.255431381	1.111630679	1.664250606	-0.690866588	-0.233454022	-0.769436571	1.109435191	0.799766847	0.145343826	0.6009108	-0.600267577	1.098536621	1.360127042	1.322945779	0.182924062	1.42109334	0.438862094	0.56877313	0.47910911	0.922263685	1.968117211	-0.370214297	-1.614333494	-0.149344897	0.487346823	2.380600746	0.969484962	0.47568652	1.049017284	0.17343642	2.021957501	-0.474145592	0.191069143	0.076845521	1.727483644	0.7529363	1.455616014	0.448292844	0.139525027	-0.208502609	1.9658095	-0.331206917	0.618792974	-0.767150318	0.56269804	3.736887131	0.322563597	0.230510105	1.037046977	-0.892596818	1.548998695	0.286416963	0.567347131	-0.721705677	-0.480147153
111	2619	6	MD	-1.338294317	-0.881762307	0.241499693	-0.929386	-1.369505251	-0.747409402	-0.562425902	-1.174121597	-0.283491112	-0.690866588	-1.181893681	-0.952587985	-0.326434887	0.31276643	-0.771034836	0.015456027	-0.612202405	-1.291760524	-0.91005761	-1.607286452	0.157606256	1.037477088	1.303804196	0.255975301	-1.018910613	-0.568926929	-0.299851738	-0.507428045	-1.419241904	0.567922131	-2.073419253	-0.515647483	-0.713874741	-0.333862134	-0.435919626	-0.589762975	-1.241357333	-1.374050951	-0.813922576	-1.41875876	-1.335981282	-0.86122819	-1.020566587	0.460219703	0.071856747	-0.322848911	-0.306482049	-1.290205512	0.11160129	-0.92790033	-0.891679892	-0.533680876	-1.170629394	-0.943673153	-0.716817035	-0.977101386	0.216169666	0.487373367	-0.474110234	-0.291874279	-0.479452873
112	7621	6	MD	-1.316248796	0.396842611	1.109890983	-1.213776776	1.329373767	2.201050627	0.891283344	2.190294605	1.74567077	-0.690866588	0.001548162	-1.063335798	2.584796569	4.052981738	-0.123894171	0.77355009	-0.090231497	1.035862556	1.86127764	0.215645335	1.128195638	2.625053371	1.539894373	0.396662647	0.633280691	2.082477	2.286066321	-0.515541762	-1.431013587	-0.039400715	0.542895164	3.283275096	2.455288652	2.968050193	0.537037007	1.675093718	4.498127845	0.070344124	1.035934678	0.746445703	0.86490275	1.722970901	2.415200787	-0.836550919	-0.133757285	4.866387958	4.207322023	0.022252748	3.112104863	0.455176545	3.030695952	-0.43858054	1.32551078	1.960124753	1.244714824	0.471116176	1.406346597	1.168370541	-0.192875233	-0.719024911	-0.4286935
113	2277	6	MD	-1.157334832	-0.949198395	1.304566228	-1.104170486	-0.939198474	-0.544320875	-0.354805494	-0.765556591	0.380429529	-0.690866588	-1.102420091	-0.918900971	0.854780204	1.633631982	-0.6859523	1.082899286	-0.571775332	-0.318534292	-0.914728603	-1.23019321	0.65792805	0.407870126	2.078172444	1.406317527	-1.097342444	-0.179425328	-0.162654324	-1.170633802	-1.638917839	0.466235657	-1.256939617	-0.193399598	-0.051283401	1.029871154	-0.180973489	0.885142607	-0.602978874	-1.011886038	-0.731245051	-1.358032222	-1.230245046	-0.274216735	-1.330667155	-1.16734415	-0.281930698	-0.107003682	0.084143902	-1.395002396	1.763813669	-0.721108319	-0.421824314	-0.617151498	-0.886437793	-0.567411766	-0.803647017	-0.645770073	-0.52737964	1.045162271	-0.538007591	-0.317818454	-0.479882432
114	4293	6	MD	-1.017666015	-0.238775	0.06961281	-1.056947169	1.097761546	2.423018676	0.999143315	0.869079147	1.698718177	-0.126041978	0.299863247	-1.107620629	1.815171728	1.919761799	0.89127163	-0.662863295	-0.02478111	1.627174668	2.164783954	0.727993212	1.111241685	2.462762996	1.532400301	0.8932585	0.813062471	1.877497336	2.312321114	-0.457078919	-1.556224263	0.166009157	-0.184809276	2.28752019	2.82581715	3.41991592	0.888491233	1.222880226	2.207479818	0.144819733	0.839666508	0.866128985	1.412696404	1.235137901	1.515935439	-0.652499758	-0.200021022	0.13705832	1.903532833	0.63676403	3.322785643	-0.753751532	2.538512738	4.072186364	0.874106993	1.586767653	1.081045418	1.133563064	2.463815966	1.112396969	0.367090144	-0.587436482	-0.480062348
115	5217	6	MD	-1.122796203	0.401695275	1.643982277	-0.965347478	0.188044428	1.203441215	0.246804711	1.650666952	2.534900948	-1.185088121	-0.220582698	-2.241763228	2.528652845	0.53180234	1.291232998	0.29965101	-0.24360866	-0.656197636	0.683420138	1.186361916	1.857963305	2.337318501	0.549742643	0.242313187	0.4281045	1.514214436	2.70066447	-0.980374908	-1.76908414	0.505627257	-0.480582651	1.816509889	2.335489723	1.861992297	1.223719654	1.357468151	0.541891651	-0.78700762	1.105407702	0.004270046	0.43149478	0.54613295	1.666846452	-0.851209679	0.411116859	-0.172525289	1.339612041	-0.804952016	1.82926432	0.21232195	0.140754229	1.254187305	0.159918017	0.572758198	1.134625773	-0.368914723	1.996551029	2.651790615	1.476022145	-0.305681813	-0.481231132
116	8327	6	CL	-1.057239527	-0.907422965	1.188906876	-0.474838486	0.005224219	-0.516276104	-0.012699839	0.274899711	-0.423116938	-0.690866588	-0.923213328	-0.653878042	0.1248272	0.951127321	0.22263697	-0.58384744	0.154513644	-0.319078383	1.07036276	0.104241803	1.041330698	-0.292593249	0.101137435	0.181858712	-0.310610643	-0.025798883	-0.410505794	-0.155554818	-1.606177041	-0.255829357	-0.360988734	1.42951169	-0.391259902	-0.621687318	-0.016893428	-0.325099186	0.12562501	-0.675844629	0.176138829	-0.273905708	-0.611684165	0.217614463	0.455436898	-1.166412338	-0.214470725	-0.372562338	-0.684584351	0.087807208	-0.592204945	-0.579535172	-0.764812823	-0.147769869	-0.067029003	0.123724932	-0.068911034	0.333694534	-0.252309582	-0.318161651	0.112510493	-0.253202686	-0.479391541
117	3100	6	CL	-0.582996106	-0.3777165	0.299766988	-0.378887785	-0.19235028	-0.580089137	-0.361901385	-0.050895397	-0.048233438	0.525678725	-1.165722371	2.18659699	0.637352729	0.883012822	-0.533774759	-0.56018771	0.066018019	-0.944460186	0.197528925	0.953079304	1.500083758	0.423454784	-0.681899891	-0.2156019	-0.597910979	-0.315387755	0.028119754	1.328586999	-1.165491822	0.031930202	-0.216353002	-0.162087315	-0.402535231	-0.368261849	0.382632651	0.096723936	-0.66587133	-0.913856995	-0.840208908	-0.4346663	-1.186743802	-0.361546404	-1.078120386	-1.122875257	0.005119808	0.064619349	-0.90060413	-0.385018531	0.125476576	-0.593069573	-0.657872697	-0.924535615	-0.127520958	0.179966737	0.573464252	0.59654685	1.097862914	0.084740032	1.454743154	0.059054715	-0.476083274
118	5761	6	CL	-1.121244821	0.241856014	1.400543419	0.092842407	0.977929385	0.230953109	0.475147491	1.351977615	1.404887763	1.286019545	0.352541859	0.479674999	0.835496324	3.033589285	0.493851347	1.766468207	-0.623842262	-0.160937191	2.487464104	1.359860016	1.228905162	0.878038817	-0.284005482	0.920245471	1.017177832	1.369657964	1.01858852	0.28447857	-1.26740995	0.188023614	-0.114508757	2.196621317	-0.153094762	-0.032477753	1.054017217	0.733837699	1.192190902	-0.178381549	0.572592919	0.880009458	-0.060005733	1.585334319	0.431679234	-1.008118677	-0.411781009	-0.212737285	-0.10146192	-0.476247379	0.453817305	-0.696332402	-0.077144085	-0.277792778	0.209782394	2.340875181	-0.242559454	-1.306552068	0.326900121	0.290096968	1.079280798	0.593728748	-0.478168061
119	3803	6	CL	-0.618107573	1.186902092	0.281289246	-0.089846223	-0.133853501	-0.278655065	-0.07399907	-0.643575644	0.171136006	2.184604151	-0.866885773	1.013514412	0.812448964	0.916489242	0.444109814	-0.238678296	-0.041012082	-0.551693397	-0.056391626	0.351745164	1.157742294	0.702459431	0.42183365	0.648212281	-0.586216671	0.207532165	-0.13920553	-0.236343146	-1.257519047	0.31583906	-0.417682637	-0.305926236	-1.220120416	-0.885030386	-0.577401171	-0.925233897	0.27096769	-0.633634249	-0.002156793	1.656826483	-1.446790277	0.156983792	-0.150050443	-0.227974752	9.216717457	-0.402745486	-0.649209815	-0.765448095	-0.842054714	0.380353248	-0.326587431	-0.954915151	-1.716959032	-0.471724413	-1.240384801	-1.327172788	1.117701011	0.413362233	0.908259689	0.401794152	-0.477373855
120	5314	6	CL	-0.977248687	0.949548087	3.306633239	0.287812375	0.873107552	0.609978401	0.405247995	2.167017363	2.136392632	2.184604151	-0.733560792	0.901507251	3.152323766	1.769982946	1.121487889	1.047155196	-0.245215745	1.578036288	1.860555073	0.917274043	2.472970904	3.061423785	-0.003198151	0.793816836	0.040029266	0.968418224	1.752690276	0.438237578	-1.178378788	0.299631723	0.57504024	2.245525358	3.15091819	0.055057355	2.808213304	2.221325892	-0.199167633	-0.373542027	-0.32162127	1.005737677	-0.144736379	0.852599485	1.42919558	-0.366071461	0.409660622	0.158011585	-0.858738047	2.024212776	0.391993344	0.371123549	2.212269517	-0.442056412	1.208734808	1.273961063	-0.417173092	2.380726898	5.189191246	1.505350627	2.724677474	0.522447764	-0.477387779
121	8143	6	CL	-1.107129873	-0.671344164	1.157209387	0.190185737	0.159628692	0.401759526	0.067627714	1.402507312	1.24507582	1.286019545	0.193508674	0.175382943	1.089629253	1.424643428	-0.577089539	0.456300375	0.382612258	0.9558602	1.485720627	1.60785674	0.844047257	0.794924611	0.030251218	0.785568141	0.178874926	1.174035971	1.221971527	0.358627697	-1.399753195	0.642538342	-0.322010366	0.9029385	-1.094937981	-1.039737979	0.252158871	-0.612889548	0.837193985	-0.757900813	-0.450148137	0.186258039	0.488078379	0.523540217	1.821778896	-0.947733386	-0.685835152	-0.574720017	-0.450414671	0.980693728	-1.193056552	-0.598644699	0.406277107	-1.315260466	0.46235737	0.68171269	2.107400539	0.306002949	2.42465218	1.185965252	0.95004948	0.531390049	-0.478385765
122	3769	6	CL	-0.975538284	-1.019552317	0.752438238	-0.857570459	-0.949742344	-0.687311635	-0.339248265	-0.754118406	-0.187153306	-0.126041978	-0.493561571	-1.063808884	-0.345485386	0.510102517	0.073587167	-0.144204479	-0.277937945	-0.629520491	-0.48515815	-0.351284696	0.482308061	0.364445707	0.982767842	0.360953497	-0.926249198	0.060033861	-0.484246156	-0.693411838	-1.79832485	0.471242189	-1.352052683	-0.474906681	-0.321414318	-0.665392266	0.045737727	0.32133604	0.164983239	-0.526453486	-0.606822635	-0.808865185	-0.673339849	0.250282426	-1.335125655	0.478831488	-0.341973114	1.982900238	-0.317314145	-0.90293696	-0.501856053	-1.112445126	-0.60570555	-0.956929318	-1.439238965	-0.011345788	-1.328947879	1.496639586	0.235307755	0.307078976	0.101070134	-0.452610093	-0.479691978
123	10338	6	CL	-1.029481621	-0.353131773	1.822745811	1.276681002	1.398187903	1.406326289	0.74201865	2.166760347	1.715141387	0.525678725	3.087743906	-0.574062425	2.100759843	3.767997081	1.816946987	2.290725273	0.598318241	1.494150404	1.687221438	-0.38788012	0.961302806	0.440429358	2.305394866	2.294087273	0.298046467	4.110863716	2.061342037	-0.012346017	-1.534954604	0.139726399	1.675746903	1.546351432	4.137675466	5.730378691	2.801464488	6.531011781	1.445508458	2.021275202	1.911523425	1.317993579	1.33706863	5.872223876	0.591827823	-1.19504877	0.584457237	-0.437273219	2.903690755	0.250324734	5.193629542	3.074390883	-0.560980467	1.273631489	-0.179636732	2.227386607	3.412190225	-1.277485315	0.884005508	1.199561499	-0.036068374	-0.08923171	-0.190466011
125	8849	6	CL	-1.066678162	-0.07247504	1.206906637	-0.540452091	0.532004047	-0.507079375	-0.006876531	0.713582986	0.148906577	0.525678725	-0.741595635	0.153402559	-0.153217225	0.349920366	1.693268606	1.14473063	0.103274629	0.576704127	0.784548156	1.356234644	0.488045823	-0.440343396	-0.04629233	-0.145997356	-0.29238374	0.130791904	-0.088813381	-0.159725866	-1.39737575	0.69436947	0.314638756	0.275536221	-1.089624413	-1.017356227	-0.464821597	-1.14560668	-0.383034688	-0.634176468	0.145842807	0.689708704	-0.734109215	0.052000644	0.812679728	-1.045106825	-0.778181999	-0.579673671	-1.385523608	0.483559293	-1.219127102	0.522011934	1.33131278	-0.534581408	1.132918452	0.238878126	-0.88760334	0.735319392	-0.110544438	0.780604726	0.44323452	0.291736244	-0.478840079
127	5796	7	MD	0.845471596	-1.058597714	-0.417932968	-1.373299943	0.254296262	0.288675239	-0.468201379	-0.567467779	-0.815819733	1.286019545	0.121357144	-0.128957509	-0.717662603	-0.45517511	-0.377653774	0.025483074	0.229571003	0.207630673	-0.299391066	0.065609973	-0.456717403	0.256296489	0.105374894	0.265770631	-0.165995948	-0.373197009	-0.033907962	1.665140683	-0.517879827	-0.418723068	-0.318029784	-0.330529263	-0.958093585	-0.788815922	-0.158302774	-0.735962831	-0.233898018	-0.400870917	0.446818781	-0.102973261	0.407481604	-0.233436785	0.224726373	0.129941727	-0.48065771	-0.397532804	0.501330297	1.309069581	-1.136462127	-1.477140274	0.460439685	-0.55262311	-0.000422895	0.130218437	1.076835004	-1.100455765	-1.551370814	-0.646029639	-1.060840121	-0.199626273	-0.47916627
128	8461	7	MD	-0.394386233	1.308118746	-0.328296766	-1.472848204	0.674055595	1.325411788	-0.254014912	0.261553003	0.129166176	-0.126041978	0.69905924	-0.566164825	0.12039185	0.31798885	0.280125209	2.454085545	-0.326225081	0.619528727	1.45168499	1.123076401	-0.377551401	0.969673091	2.082868313	1.306891694	1.405243777	0.886219678	1.145683151	1.021665615	-0.788031643	-0.46581393	0.966940635	1.256923438	1.739627591	0.994597433	0.280139419	-0.12556705	0.277931159	0.497236642	4.705441575	0.506330371	1.319987068	0.962827035	2.081460826	0.443429855	-0.274092631	1.87991556	2.096114024	-0.012687138	0.467887828	1.512927601	5.378423484	0.44004601	-0.431133508	0.58357996	0.445501484	0.906231838	-0.767667297	-0.500885404	-0.947032715	-0.380303361	-0.479810343
129	11122	7	MD	-0.555939741	0.366084162	-0.253047436	-1.485150779	0.087284275	-0.028685241	-0.227346354	0.174083091	-0.162039211	-0.126041978	0.956039474	-0.239238895	-0.24843269	-0.556272408	-0.219720672	0.669229949	-0.29809631	-0.449775013	0.367277802	0.239302372	-0.405521585	0.147128851	0.977053432	0.54247595	-0.06070711	-0.370613765	-0.095068895	0.770023355	-0.739895066	-0.495249476	1.394049954	-0.190923175	-0.818742718	-0.727968119	-0.268503511	-0.924125868	-0.385232902	-0.25478668	0.155591434	-0.016317748	0.366925921	-0.322437894	0.367612585	-0.186169491	-0.947911635	-0.312862744	3.244524998	0.149139421	-0.708214408	-0.188255971	-0.189529744	-0.371597045	0.019872831	0.777320705	0.178915163	0.626113788	-1.037445241	-0.477226875	-0.772201136	-0.892854889	-0.479841585
130	8528	7	MD	-0.240043027	0.919457278	0.389364115	-1.433759315	1.52575441	1.862350252	-0.402528316	0.8773353	-0.08135417	0.525678725	1.182198326	0.032010181	0.277295136	0.189110697	-0.339925133	2.13635686	-0.540781857	-0.100733202	1.284587244	0.704947305	-0.123806284	1.575992565	0.373166262	0.108784275	1.883639553	1.370986945	1.344440501	1.266323739	-0.468542947	-0.435057051	1.65023428	1.575419876	0.650358863	0.31162086	-0.17160528	-0.585946387	1.665024545	0.948061283	1.758956748	1.425591259	1.347386143	1.348197791	2.402668773	-0.282331229	-0.005755145	0.852097998	0.567894466	0.029696148	0.148981604	0.244761083	1.752516067	-0.259295567	0.270158877	2.436965415	1.252712721	-0.826631774	-0.274943873	-0.395969911	-0.883710408	-0.397879017	-0.478989776
131	10209	7	MD	-0.416502815	0.616851723	-0.069918055	-1.022071665	0.451206376	0.569830439	-0.43867376	-0.022826563	0.120857027	-0.126041978	0.238757863	-0.216158357	-0.139359028	-0.080921669	0.362145007	0.508032826	-0.629619663	-0.253012019	0.014249926	0.450080777	-0.261862089	0.907549171	1.319003136	1.037013027	0.281125978	0.114425009	0.515681539	0.576225226	-0.772804305	-0.386008699	0.393034759	0.726425551	-0.192284005	-0.139661469	-0.167553701	-0.412924253	0.160183552	0.258317704	0.786831756	0.274423686	0.697769948	0.095896382	0.966431521	1.659271527	-0.384090454	-0.253291107	0.052956883	-0.436104863	0.111727093	0.103282284	1.075103386	0.172837439	-0.600596177	1.060917112	-0.423157483	1.439947181	-0.251776863	-0.407774695	-0.633642212	-0.804848395	-0.479711356
132	6289	7	MD	-0.172979175	-1.046497611	-0.433013749	-1.015725285	0.492834463	-0.573721528	-0.61138469	-0.735961681	-0.872699106	1.286019545	-0.449043153	0.958847465	-0.496702169	-0.842058066	0.182078622	-0.349973189	-0.21611963	-0.681502336	-0.668458172	-0.652314193	-0.203479382	0.157588113	-0.744193935	-0.533041645	-0.734992273	-0.74240171	-0.428868694	1.707326271	-0.35623452	-0.10675056	-0.648043291	-0.828884613	-0.512011238	-0.424335563	-0.637275596	-0.611616117	-0.929543414	-0.597025479	0.236058026	-0.289313955	-0.451840837	-0.738701671	-0.90786878	0.674066577	-0.117363112	0.166461647	-0.675394155	1.014134515	-0.277832284	-1.156399512	-0.436484902	-1.149532469	-0.72643857	-0.140048576	-1.304964949	-0.997208679	-0.382648475	-0.367504851	0.464359262	-0.55213599	-0.478058468
133	6480	7	MD	-0.711710388	0.049219178	0.181174874	-1.517167378	0.090589363	-0.587192394	-0.582911131	-0.552462027	0.049001769	-0.126041978	-0.092498543	-0.11328103	-0.076098766	-0.589983431	-0.395401955	-0.327106852	-0.291789132	0.11121812	0.502804593	-0.114112054	-0.26941061	0.243457941	0.050632894	-0.396583261	-0.758974242	-0.647458264	-0.181559448	1.032138736	-0.743581515	-0.115582416	0.890336517	-0.415755379	-0.650597756	-0.603316794	-0.269830463	-0.693500065	-0.446548975	-0.61691627	-0.048644249	-0.483917502	0.177778509	-0.449993404	0.136148788	0.025837702	0.469812499	1.413414987	0.649085691	0.897327741	-0.296324672	-1.061538429	1.212058056	-1.103183353	-0.529999276	-0.379846092	0.427446442	0.33152381	-0.477320711	-0.240315331	0.571544343	-0.485181135	-0.479145633
134	9048	7	MD	-0.388350577	-0.056840645	-0.229897053	-1.179744982	0.026062604	-0.599356607	-0.542860836	-0.695991621	-0.483485345	-0.126041978	-0.1438738	0.39239004	-0.417432928	-0.787424315	0.248073953	-0.11118913	-0.527806888	0.329732436	0.138459275	-0.385957786	-0.177871046	-0.502823594	-0.39039446	-0.171804833	-0.744134904	-0.681775544	-0.47278439	1.234554228	-0.638706821	-0.308920908	0.488385485	-0.421261755	-0.549454865	-0.302166034	9.843940173	-0.338542505	-0.229792196	-0.454895896	1.511740351	-0.588856612	0.260315784	-0.507431765	0.044095749	-0.006177307	0.071442409	-0.573890228	-0.592859356	-0.046254224	-0.220471571	-0.387669294	0.318675978	1.861160837	-0.420995934	-0.040825898	0.486149537	1.104821136	-0.238343777	-0.31546974	0.031749186	-0.926145051	-0.47936414
135	8783	7	MD	-0.892124735	-0.917384627	0.486350444	-1.444059484	0.244836263	-0.435091928	-0.503057996	-0.282922858	-0.116801015	-0.690866588	-0.347272977	-0.7435034	-0.120933749	-0.681429698	1.446224261	0.617090767	-0.183933813	-0.230180064	-0.181797291	0.221642389	0.34912886	0.00429667	0.028233386	-0.340047258	-0.501113563	-0.570270595	0.001513226	1.031706895	-0.880302331	-0.208709144	-0.748284976	0.163911942	-0.259074857	-0.26571516	-0.404310423	-0.396754833	-0.121012229	-0.393906349	-0.059036815	-0.359584016	-0.188960797	-0.421824998	-0.573340071	-0.474429651	-0.196517489	0.960109599	-0.057772938	0.096216451	0.191730698	-0.553087752	-0.15272454	-0.891834945	-0.398567137	0.55100865	0.606272659	0.279509496	-0.221328059	-0.104013473	-0.192205735	-0.902990102	-0.479931131
136	9266	7	MD	-0.578919833	0.141344561	1.159984406	-0.675088709	1.388363375	0.852142863	0.177564532	0.534401935	0.929456052	-0.690866588	0.73912728	-0.341271975	0.925114305	-0.117072547	1.992544333	0.087393409	-0.435259811	0.560197394	0.704780064	0.854602652	0.124624761	0.5098027	-0.632561477	-0.398378392	0.146091179	0.640524131	0.904790436	1.486061858	-0.877594352	-0.173914222	0.762435697	0.434930433	0.069220936	0.173484965	0.17550339	0.033613397	-0.922738915	0.557564822	-0.134106939	0.536592832	0.851042199	0.555033915	-0.476881771	0.345275103	2.308689374	0.810446829	0.66802582	-0.088364239	0.555996303	0.646739551	-0.395272405	-1.192392916	0.143010233	1.553868159	1.027876618	0.281607334	-0.147626384	0.204189383	1.375417884	-0.66084597	-0.479923055
137	4136	7	CL	0.507354855	-0.111897739	-0.604092789	0.35852696	0.372669908	-0.278254129	-0.340195281	-0.459069686	0.293170918	-0.126041978	0.002321627	0.262863895	-0.048144753	-0.861074216	0.480749954	-0.05095062	-0.494871197	-0.067903147	-0.522897199	0.436427075	0.069854692	0.402626794	-0.24400792	-0.531125784	-0.738150407	-0.490600432	-0.201982313	0.993117597	-0.747618791	-0.504116537	0.422770325	-0.370292731	0.236063792	-0.053765936	-0.040488676	0.210747565	-0.329278038	-0.172660001	-0.603878433	0.192231096	0.098512447	-0.090545147	-0.823165428	1.394731151	0.1428183	-0.446287004	0.111955067	0.376075743	0.004243479	0.676567561	-0.376578071	0.801370801	-0.557812634	0.045769252	-0.079731049	0.157258436	0.523803409	-0.537572315	-0.008364718	-0.741120395	-0.479272212
138	5263	7	CL	0.326041872	1.177978854	0.20823344	0.177392941	1.565119657	0.930163068	-0.030734273	0.499723723	0.641678139	-0.126041978	2.176123245	-0.393012662	0.466849886	0.134005898	0.118496892	0.084257373	-0.557541694	-0.016655457	0.554711583	0.379247284	-0.057185017	1.845034536	-0.10723935	-0.00864469	-0.381197202	0.368338777	0.258459859	1.187283344	-0.816247672	-0.455845264	1.611155448	0.343167158	1.630422427	0.341843446	0.665542614	0.576354762	0.913141408	0.398212635	1.479052294	0.989526077	1.035282763	0.784025664	0.546171827	0.951602158	-0.097533272	0.218151338	1.532570585	0.302999656	0.070461956	1.291761104	-0.408453785	2.740318317	0.601417015	0.894124747	0.842943221	1.089070636	1.312160972	-0.429015124	0.064826379	-0.603221088	-0.479871159
139	4455	7	CL	0.175106442	-0.041680656	-0.715981823	0.030935092	0.56928503	-0.458620087	-0.606397111	-0.383580763	0.089987547	-0.126041978	0.51387398	0.754466484	-0.138195428	-0.646633228	1.422958729	0.335672247	-0.540922341	0.302844843	-0.384709048	-0.087905449	-0.254527077	-0.108125537	-0.381053764	-0.523758224	-0.616104789	-0.49727118	-0.262253713	1.819825169	-0.280803014	-0.483780239	1.262280504	-1.117501455	0.324152049	-0.589581463	0.187725802	-0.016799504	-0.132169409	0.160361201	-0.205291865	0.300593456	0.603593866	-0.070589622	-0.595448633	-0.258353074	-0.565299473	-0.046313197	-0.331794849	1.244468431	-0.522019489	0.799308592	-0.529941296	-1.187908371	-0.389628835	-0.166416379	-0.070073658	-1.293387337	0.128187777	-0.476552126	-0.851513271	-0.978668268	-0.47789922
140	5977	7	CL	-0.119563439	0.159353767	-0.089122098	0.388941426	1.402292562	0.050627364	-0.480417524	0.075820764	-0.088786947	-0.126041978	0.609223442	0.051587664	0.018174869	-0.528252663	0.414756951	-0.171936259	-0.278893711	1.811175791	0.215388181	0.477989528	-0.24262154	-0.560483673	0.094356347	-0.347207267	-0.071477541	0.1841594	0.342701033	1.618313128	-0.611388234	-0.441063573	1.420266993	-0.218899352	-0.019342696	-0.522425311	0.335167239	-0.494091098	0.887811211	1.239662949	0.192192811	1.293847687	0.014253074	0.700668479	-0.253196566	-0.817859658	0.907377708	-0.266355628	0.379514279	0.646042277	-0.599832333	0.601452486	2.486277326	0.551904938	0.152314805	-0.125513587	0.351649697	0.885692755	-0.189481109	-0.510246213	-0.720686177	-0.900324577	-0.479092367
141	5174	7	CL	0.053323648	0.579532318	-0.094565527	-0.961026586	0.936686682	-0.037416717	-0.351284482	0.182055625	-0.072175031	-0.690866588	0.218358528	-0.924674081	0.244292825	-0.480709522	0.131666864	-0.263462642	-0.28022607	-0.721687851	-0.02889595	0.300913881	0.126171603	-0.028571355	-0.275248291	-0.226675739	-0.156667186	0.029014544	0.149106736	0.137182601	-0.930608117	-0.506530627	0.989778912	0.30889725	0.067530606	-0.245207668	-0.00500713	-0.222867057	0.039475416	0.876611385	0.366381453	1.543998206	-0.139089892	0.483682337	0.171306419	-0.825195035	0.571381897	0.057273579	-0.437967716	0.73409548	-0.308090489	-0.556210802	0.491080874	0.71654436	-0.23358477	-0.176614902	0.02759087	1.236004264	0.287567002	-0.449468562	-0.504774706	-0.898324633	-0.480265332
142	4087	7	CL	0.084147255	0.431102895	-0.305608122	-0.619628663	0.453851125	-0.780449992	-0.464931966	0.055485987	-0.5164639	-0.690866588	-1.040673819	-0.538274922	-0.525563266	-0.705976747	0.894510585	-0.096693598	0.080675936	-0.581416318	-0.549712836	-0.582047024	-0.353674462	-0.49219274	-0.387468398	-0.329242542	-0.591512222	-0.735550472	-0.675676549	0.791539082	-0.963370127	-0.471146408	0.550522473	-0.585870473	-0.569083189	-0.867930503	-0.20371243	-0.505102944	-0.264587072	-0.115194742	-0.2313778	0.551606692	-0.468537071	-0.40587125	0.219880075	-0.55474625	-0.28954886	-0.599496324	-1.138911091	-0.361353698	-1.066122199	0.652227313	0.493031017	0.337011743	-0.364345616	-0.380372146	-0.401672327	-0.435509476	-0.031616099	-0.473109824	-0.9537567	-0.925044185	-0.479952499
143	6218	7	CL	-0.32985545	0.460527043	1.066617248	-0.941899498	0.916986469	-0.008964411	-0.242279267	0.895196621	0.566441887	-1.185088121	0.061529369	-0.887770293	0.478099539	-0.287411221	2.296829614	0.150739211	-0.131474056	0.495396481	0.611781743	1.423246973	0.974520526	0.412153997	-0.432895929	-0.404670316	-0.201716236	0.278538423	0.867238215	0.690922957	-1.036901864	-0.412265825	0.685194283	0.174720045	-0.672260986	-0.466326532	-0.490232153	-0.544068573	0.585995453	0.767450548	-0.282394819	0.997982001	-0.658988787	0.538358358	-0.011869296	-0.522619376	0.711483231	-0.51833716	-0.331119252	-0.378293096	-0.513044529	-0.575345482	1.173840947	0.465102363	0.54306562	-0.114619705	0.760549529	0.372580433	0.554876695	-0.2492574	0.841403035	-0.660039085	-0.413409674
144	7281	7	CL	-0.227599336	1.936887664	0.50558191	-0.633375053	0.914044844	-0.254295195	-0.545149377	0.06241304	-0.071925827	-0.690866588	0.134989014	-0.583146772	-0.202656821	-0.455373556	3.51546607	-0.877903097	-0.21714165	0.834075174	-0.1639354	0.443897237	0.039647129	-0.229358499	-0.490380866	-0.399237801	-0.750287795	-0.186347619	-0.285343999	0.592267688	-0.960454444	-0.323765351	0.884455992	-0.121681457	-0.506331848	-0.551521068	-0.366407256	-0.533870283	0.211388572	0.714758951	0.887175193	0.416135312	0.076501673	0.271334192	-0.150148483	-0.255530143	-0.103873086	-0.148409883	1.175713958	-0.229155724	-0.411719142	1.678615973	0.511628015	0.726350526	0.124469172	-0.403467172	0.998149074	-1.308817217	0.012362772	-0.350723817	-0.181789149	-0.405870332	-0.434884042
