Sample_ID	Replicate	Injection	Colonization	HH	Propylene glycol	"2,3-Butanediol"	Lactic Acid	"2-Pyrrolidinone, 1-methy"	Alanine	Methylsuccinimide	Sarcosine	3-Pyridinol	Valine	Unknown 4.5703	Urea	Glycerol	Phosphate	Leucine	Isoleucine	Proline	Glycine	Succinic Acid	"Diethylene glycol, n-butyl ether"	Fumaric Acid	Serine	Unknown 6.94	Pipecolic Acid	para-Isopropylbenzoic Acid	Threonine	B-Alanine	3-Aminoisobutyric Acid	Timonacic Acid	Malic Acid	Threitol	Arabinofuranose	Erythritol	Tromethamine	Aspartic Acid	5-Oxoproline	3-Hydroxyproline	4-Aminobutanoic Acid	2-Oxoglutaric Acid	Ornithine	Glutamic Acid	Phenylalanine	Homocysteine	Taurine	"2,8-Dihydroxyquinoline"	Asparagine	Ribitol	Unknown 16.6246	Putrescine	Unknown 17.1507	Glycerol-3-phosphate	Glutamine	Phosphorylethanolamine	Methionine	Citric Acid	Galacto-Hexodialdose	Cadaverine	Unknown 19.5708	Adenine	Fructose	Gluconolactone	Glucose	Unknown 20.7569	Sorbitol	Glucitol	Tyrosine	Myo-inositol_1	Maltose	Altrose	Gluconic Acid	Galactose oxime	Myo-inositol_2	Uric Acid	Adenosine	Inosine	Sucrose	Lactose
85	5	1	MD	5926	-0.169631251	0.43176333	-0.281419459	-0.39834486	-0.822543102	-0.219597047	-0.412042545	0.137235421	-0.149276902	-0.048333027	-0.53200662	0.425639546	-0.503377093	-0.437536945	-0.512002316	-0.565598441	-0.567111571	-0.996449257	-0.946225591	-0.839853	-0.616695928	-1.014959833	-0.068060164	0.766636235	-0.430688346	-0.711018705	-1.088665494	-0.723339767	-0.798432129	-1.159518221	-0.651000052	-0.760018382	-0.037827226	0.026505332	-0.084920629	-0.558419978	-0.756544743	-0.474004303	0.989243572	-1.011689235	-0.413582126	-0.288977635	-0.699662081	-1.050995669	0.16564165	-0.340799099	-0.355455457	0.444704169	-0.202765023	0.282470923	-0.302239649	0.575981157	-0.612657529	-0.16565498	-0.223513979	-0.564851551	-0.705677549	-0.577460633	0.28719498	0.065046985	0.3191627	0.507338359	-0.186742857	-0.707174792	-0.356295557	-0.333547314	0.01208935	0.40019976	-0.073044271	-0.153167808	-0.437109343	-0.460741094	-0.913337288	-0.352889959	1.010627332	-0.125551642
86	5	3	MD	6829	-0.790160888	-0.692470558	0.059531573	-0.917171943	-0.166972598	-1.008751808	-0.04062599	-0.906455644	0.929652931	0.025180154	-0.377031211	0.969737516	-0.051354331	0.291450605	-0.831879572	-0.570931242	-0.730243137	-0.999529589	-1.068286963	1.943283371	-0.52897144	-0.948547123	-0.486890206	-0.499994115	-0.065937236	-0.076718602	-0.627758761	-0.3212589	1.394151119	-0.948241591	-0.530557784	-0.369203808	-0.015747815	1.137110402	0.624312774	-0.686371017	0.126332944	0.073063117	2.472133253	-0.803325887	0.442626868	0.472915894	-0.746120247	-1.34806414	0.402444302	4.01488865	0.341409987	2.210410974	-0.092302442	1.11561007	0.152680919	0.227622747	0.72725879	0.045599207	-0.602253335	0.156793892	0.457074931	0.114284967	-0.438906694	0.081084908	-0.431786557	-0.576715588	-0.015476202	-0.538665223	0.8049218	-0.178734736	-0.340741204	0.245897093	0.072155351	-0.433007047	0.047849877	-1.076210573	1.703968948	2.244002472	-0.933279923	0.669056878
87	5	5	MD	5952	-0.938153969	0.15764904	-0.399498137	-0.973879798	0.995607161	-1.032906708	0.478149327	-0.595076202	-0.790401988	0.308216311	-0.624583172	-0.374513952	1.252284793	0.343353002	-0.295172311	-0.605753371	0.36165255	0.010874459	-1.076024726	0.011688161	0.634866943	0.518546875	0.973411199	0.093996331	1.845229964	0.924551509	0.175684645	0.043692468	0.078464794	-0.829625419	-0.576595103	-0.415938798	-0.054582561	0.750446069	1.483546002	0.16918583	0.937177078	-0.17755576	1.543198012	0.091584728	0.650311324	1.259012028	-0.058376364	-0.653637698	0.78223752	3.981234297	0.136646923	0.26375209	1.416880483	0.346308347	0.398786949	0.099068733	0.838989372	0.284290827	-0.491126898	-0.672270099	0.718116292	0.695272232	-0.37200434	0.557406805	-0.388598911	-0.461868587	-0.00804808	0.393859165	0.047677817	0.708313981	-0.396301154	-0.278166736	0.296546385	-0.370048228	-0.042537964	0.801451451	0.441446371	0.474700774	-0.636817489	-0.853785127
89	5	9	MD	5882	-0.469565508	-0.134733624	-0.280642853	-0.654642086	-0.182557062	-0.508748808	0.422384543	-0.684939894	2.539903904	0.59074051	-0.98109124	-0.476653829	0.448678394	2.085893471	0.440283496	1.471963456	1.681020297	0.455229207	-1.075197747	1.111374011	1.917646315	-0.790400149	0.30726233	-0.092554643	3.198614422	0.263351044	-0.451779788	-0.073435547	1.873066433	-1.009682583	-0.660801507	-0.531321866	-0.038374559	1.345383571	2.101328876	0.355833948	0.568737871	-0.881579787	2.829617629	-0.202556063	5.755824667	1.508276442	-0.790205406	-0.897670616	3.201645828	1.014052059	1.272182782	3.389241936	1.533150208	2.540127892	1.37215286	1.919045797	1.667382045	1.000529422	-0.561203068	0.667229065	1.598678116	0.878281461	0.26443605	0.05621309	-0.07834262	-0.365055794	-0.002249144	0.098730496	5.283593567	0.01393037	-0.071179265	0.526849374	-0.082328867	-0.303318994	0.956781037	1.014457812	0.346909621	1.36019663	-0.022566617	-1.543636894
90	5	11	MD	4944	0.035311106	0.545313809	-0.148411789	-0.149554116	-0.56254355	-0.081898883	-0.467071126	-0.476143814	-0.479718182	0.870404236	-0.685872019	-0.295009913	0.321089477	-0.978093147	-0.388079955	-0.649604379	-0.630385303	-1.338507708	-0.777903504	-1.347841926	-0.930318624	-0.525459236	0.144280052	-0.28110955	-0.612117329	0.054890373	-0.791520019	-0.608328664	-1.463621085	-0.245138056	-0.684728765	-0.569169837	0.000277056	-0.751213304	0.142910116	0.040625473	-0.69373403	-1.197254906	-0.118105758	-0.192459604	-1.182849572	-0.454352418	0.852342952	-0.387760766	-0.780749292	-0.855321723	-0.435886539	-0.88134198	-0.414647386	-0.278928906	-0.597512924	-0.751853729	-0.481818269	-0.766084001	0.034807137	-1.217817442	-0.190369546	-0.238135464	-0.536040501	-0.570157812	-0.811700237	-1.736460967	-0.089835262	2.179755355	-0.780588829	1.215487817	-0.687166562	-0.691743331	-0.57847672	-0.521120006	-0.398059947	-0.264406095	-0.656338448	1.591678822	1.16612199	-0.503633962
91	5	13	MD	5873	-0.754851313	-0.059644433	-0.372723198	-0.859855542	0.339666616	-0.771317942	0.120974757	-0.6767556	-1.055123546	-0.056856093	-0.390714212	-0.328918809	0.174610063	-0.680172514	-0.491712787	-0.691867251	-0.294134128	-0.721081713	-1.078048302	-0.318908019	-0.625301668	-0.20973834	-0.427107144	-0.194095066	-0.271897147	-0.511213207	-0.586895113	-0.437898572	-0.160647473	-1.45096137	-0.731699787	-0.750340365	-0.03434442	1.048082397	0.954480401	0.512303671	-0.081180073	-0.993931496	0.974995564	-0.302149124	-0.802921842	0.86232952	-0.271599658	-0.69853387	0.452589003	-0.742976606	0.528275074	-0.158303835	0.836460208	0.290317047	-0.037773921	-0.345298125	0.135462611	-0.56547501	-0.461501492	-0.355065326	0.127457094	-0.589577022	-0.436070046	-0.476242767	-0.694351852	-0.508296523	-0.213378449	0.160439636	-0.570066819	0.556512694	-0.592044257	-0.490933476	-0.477606031	-0.487542933	-0.700740274	0.06861775	1.302006656	0.394662971	-0.816649466	-1.730872888
92	5	15	MD	5738	-1.13235268	-0.295779165	-0.402905882	-1.040028436	0.414660576	-1.088338303	0.425946205	-0.810981759	-0.379293379	1.425730255	-0.821446124	-0.198424642	0.753554443	-0.914511951	-0.043153801	-0.203752171	0.707762151	-1.173457548	-1.117702735	-0.75136244	0.140814152	1.027699222	1.691490946	-0.10068951	0.921797155	0.737842288	-0.274009815	-0.650766741	-1.018567908	-1.223735635	-0.726184683	-0.681171695	-0.059771378	1.014413609	1.038208874	-0.422771388	0.195605695	-1.313346463	1.136623711	0.59865161	-0.485959803	0.160006368	1.80872608	-0.807499345	1.080680299	-0.347901079	-0.025748803	-0.412849229	1.288368848	-0.120727908	-0.010999542	-0.394426269	0.926327341	0.064123612	2.289241104	-0.299696888	0.995416851	1.990775381	1.67518677	0.39705517	1.404713169	0.08945288	0.260045826	4.634248293	-0.066352606	1.010801818	1.036390494	0.471438962	0.036853971	0.830152463	-0.181591688	-0.278929995	0.977737206	0.568896749	2.241272031	0.073474727
93	5	17	MD	6368	-0.534871291	-0.401860203	-0.281102888	-0.670239958	0.108246018	-0.575817017	1.343924107	-0.643434542	-0.134976856	3.635042449	-0.349962207	-0.312319539	1.433406844	0.153766408	0.220327377	0.684077219	0.687958763	-0.223041329	-0.82337502	-0.6233256	0.906883685	-0.219594813	1.390479443	-0.485302698	1.284611623	1.613217433	0.341646893	-0.518722947	-0.940739912	-0.506527736	-0.823812611	-0.088929549	-0.00443241	2.05240766	1.5206652	-0.070685139	3.254083872	-1.049366587	2.281388697	1.450536857	0.484945891	1.315016488	0.979619337	-1.168264591	0.563772907	2.846481435	0.270327878	-0.040398021	0.50850496	0.883170167	0.238995269	0.398432109	0.932261032	0.979305516	3.082069366	-0.373316579	0.966718016	-0.590722295	-0.675772082	0.191927334	-0.588940107	-1.190692324	0.058889312	-0.152762559	-0.231348765	2.403554149	-0.454645584	-0.45901718	0.010808093	-0.423583793	1.196482869	-0.069680622	1.695150841	-0.226503613	-0.500770472	0.936671517
94	5	19	MD	6768	-0.665388372	-1.849859601	-0.322306586	-0.669339294	1.106001992	-0.541183069	0.730605678	-0.493743263	-0.535175715	1.279688787	-0.456269402	-0.061604499	1.025699601	-0.320703239	0.092565647	-0.399236869	-0.43763194	0.368814985	-0.926350467	0.994341955	-0.179636172	0.985326297	-0.101282024	-0.236243173	0.039597582	1.394632539	-0.870976305	0.056786214	0.952960321	-0.898439025	-0.714239185	-0.443754463	-0.019493224	1.907800323	0.781111481	-0.697972321	2.040077793	0.610915747	1.307789845	0.427914779	-0.214008221	1.05755977	-0.057042438	-1.120100483	-0.462521803	-0.201972235	-0.236218447	0.523656875	2.004615659	0.084303656	0.056546185	-0.533507842	0.950150999	1.27070776	-0.155742517	-0.923299211	1.039257634	-0.593988477	0.263531912	0.005337297	0.259010781	-0.293472779	-0.059605546	0.150323331	-0.36385838	0.409730735	0.101360435	0.089948941	-0.053943952	0.012234219	-0.713777269	-0.04778374	1.58156395	0.852149525	1.224261423	-1.111499442
95	5	2	CL	7198	0.04533432	-2.019834529	-0.1037604	-0.264864109	-0.360973847	-0.165452985	0.918941014	0.240649214	-0.345656368	1.577691551	-0.801933835	2.902012591	0.861361707	1.191406128	1.137762116	-1.314880859	0.340088394	-0.607741174	-0.842913325	-0.909313329	1.001618216	-0.975802109	0.46884056	-0.036172695	1.029397021	1.30191146	-0.31637521	0.042789753	-0.392883201	-0.684810102	-0.685756791	-0.121344621	-0.014096381	0.532131576	2.057410467	0.082515971	1.17041657	-0.493751559	1.799910654	-0.834894757	0.260183528	1.480245138	0.078081301	-0.81275965	1.304659821	3.203353937	1.553770654	0.362132931	1.46688512	0.853782078	1.265629295	0.610476652	1.172722632	0.023735298	-0.592826475	-0.655136619	1.310339569	-0.583953732	0.545390512	0.758904782	0.558488507	0.459745111	0.305851227	1.803989024	0.064084506	0.268258166	0.478585627	1.142187116	0.367333387	-0.090203638	1.151290624	-0.921905293	0.122599566	1.688021863	-0.370732327	0.800459041
96	5	4	CL	6158	-0.717947318	-0.134805803	-0.213098127	-0.884627085	-0.469241287	-0.950298869	0.531728813	-0.818142448	0.32484515	0.876679176	-0.536805055	0.788759818	0.224619883	-0.196623103	0.626451006	-1.020572812	-0.531788128	-0.975397066	-1.076131719	-0.634210465	0.006876632	-0.823299877	-0.288199212	0.215515179	-0.11924128	0.414493026	-0.333815225	-0.138883486	-0.5197018	-0.751399079	-0.627360688	-0.447123424	-0.032196783	1.383633504	2.392434977	-0.209154981	0.778034207	-1.07329643	1.326388502	-0.076207181	0.21237055	1.029376807	-0.257457699	-1.020193185	1.688366143	-0.173234554	1.314868043	0.138247476	0.609518611	-0.00425865	1.213667408	0.444992977	0.370576904	0.191643872	-0.404883964	-0.424589293	0.652150908	-0.586472191	-0.309082283	-0.351148881	-0.289770143	-0.034402844	-0.098381978	-0.080955027	0.239534473	1.024747531	-0.286254267	0.005217551	-0.393493078	-0.369838883	0.558079905	1.381101005	-0.259855476	0.301806137	-0.750646684	-0.561226536
97	5	6	CL	5242	-0.949230071	-1.920320245	-0.128880765	-1.0278246	-1.073515889	-1.069761664	0.125531476	-0.395304138	-0.971192373	1.50494082	-0.821115645	0.417212047	0.436298462	-0.958326299	-0.678905275	0.854098179	0.387351617	-1.052457676	-1.235374969	-1.127483982	-0.014732005	-1.130434434	1.620726767	0.867903618	-0.097959828	0.247170236	-0.380844368	0.010394048	-0.869571459	-0.6918138	-0.722280009	-0.566466802	-0.070445863	0.053161771	1.859113131	0.422057848	-0.21087786	-1.40236135	1.193875383	0.374417458	-0.652147423	0.792882332	0.171626189	-0.722843246	0.993017354	-0.717277654	1.107638198	-0.168245072	0.4678966	0.493997896	0.506191249	0.023738197	0.320170744	0.62857669	-0.544430842	-0.35346724	0.163980343	0.606636097	-1.104614147	-0.561378718	-0.96123773	-1.245002468	-0.222910865	-0.754362863	-0.519090244	2.285783703	-0.745664188	-0.670440186	-0.574874907	-0.60925505	1.752193328	-0.358224405	-0.870765642	0.497306539	-0.938675485	-1.665590026
99	5	10	CL	6857	-0.378152336	0.135647019	-0.325738358	-0.880651119	-0.840161576	-0.774492837	-0.268861852	-0.690492032	0.189131185	1.350206718	-0.477966781	1.34963311	-0.348371419	0.093012326	-0.911502466	-1.070620147	-1.467040611	-1.338521464	-1.235350296	1.705521952	-0.627347865	-1.073741657	-0.190491794	0.173581901	-1.004023873	-0.610343575	-1.218553603	-0.500280236	1.395025416	-0.736199492	-0.728547124	-0.239752101	-0.013321941	1.142076602	0.592050115	-0.620372736	-0.530479596	0.344332396	0.879399191	-0.610376965	0.150899883	0.382033136	-0.586620787	-1.19052606	0.191474809	0.402377385	0.203967613	0.111008128	-0.887285547	0.222522186	-0.263390909	0.056343219	-0.207174374	-0.374815163	-0.601448682	-0.237440038	-0.202236979	3.235002338	-0.622073708	-0.290819005	-0.783646479	-0.568613439	-0.180122807	-0.096720453	-0.33985598	-0.411084842	-0.659231844	-0.510725768	-0.354019699	-0.544219875	-0.385101175	-0.326227976	-0.417766339	-0.685579622	-0.946710477	-0.538296084
100	5	12	CL	6662	-0.890488503	-0.007413212	0.074322333	-0.971992974	-0.784794918	-0.861238963	0.609205814	-0.629512113	1.969306361	1.160942816	-0.755569257	1.210500095	1.490219387	2.701968554	0.086473949	-1.156427854	0.266331973	-0.810332711	-1.065034623	-0.942116482	0.739046909	-0.960591271	-0.1504678	0.391079954	0.197466026	1.690036372	-0.618190867	-0.794565989	-0.743691949	-0.666014294	-0.727612839	-0.380154685	0.021571142	0.777333095	2.950587622	0.122504858	1.069327085	-0.724345636	1.394485951	-0.914064114	0.673853316	1.051821253	0.487700883	-1.197103188	1.233516977	1.545621631	2.750081334	-0.091794511	1.161201624	0.177688677	1.487384626	0.073456698	1.075901909	0.297505756	-0.51866128	-0.983870037	1.157119002	3.830262935	-1.002328079	-0.291641322	-0.790285436	-0.38164771	-0.023242406	-0.547009004	0.387790691	0.424875329	-0.587133303	-0.519719838	-0.351566195	-0.537547858	0.297752264	0.652538056	1.358529377	0.308396137	-0.944013427	-1.384908496
101	5	14	CL	6573	-0.412548643	0.213742165	-0.47710839	-0.726738714	0.0441883	-0.588779338	0.386269102	-0.938396483	-0.55619395	1.571689777	-0.251988675	-0.212811772	0.439004761	0.434176586	1.43421572	-0.715653465	0.66658024	-1.109953729	-0.973336318	-0.477459115	0.405919395	-0.700617074	0.820044121	0.078136565	0.649044566	0.685701458	0.319926748	-0.025953187	-0.375862363	-0.889591466	-0.541739953	-0.542680249	-0.00891957	1.979557232	2.891515432	0.802928652	1.353983891	-0.512394344	1.615253976	1.380358301	-0.364014614	1.007513328	0.672501812	-1.087546575	1.608213785	0.212978689	2.132920946	-0.177329161	1.518217867	0.565604802	1.045457099	0.21881786	0.745951182	0.786797885	-0.476308324	-0.421966491	0.984870329	-0.591741743	-0.511725329	-0.234445126	-0.652806088	-0.528448376	-0.088497409	0.286997653	-0.891748759	1.775564771	-0.541084238	-0.336113147	-0.314061229	-0.482764717	0.035692045	-0.081419679	0.323832059	0.875700101	-0.914454143	-1.697154946
102	5	16	CL	5972	-0.949076643	-0.097833005	0.962565476	-0.983399262	-0.231577632	-0.92392683	0.682099201	-0.665134209	0.219689008	0.875551845	-0.405842832	1.895501459	0.674635776	3.388390118	1.406031776	-0.997471551	-0.144424096	0.472487269	-1.016017462	0.749435825	1.300854307	-0.651442877	-0.110234307	-0.22412392	0.691230023	0.707821035	0.305197846	-0.339324846	0.934877106	-0.471990543	-0.618614496	-0.366527439	0.060975928	1.232241553	2.438506907	0.222492174	0.977128116	-0.741892907	1.362575056	-0.111120501	0.590860791	0.547724774	0.098741982	-1.092759884	1.54805654	1.691999612	1.816128109	-0.310367346	0.471119623	0.795588875	0.831428156	0.064037575	0.620278116	-0.305431786	-0.651102649	-0.665934161	0.602850541	-0.599953347	-0.779445681	-0.281594697	-0.82831488	-0.649252038	-0.094740151	-0.362089408	0.234666684	-0.06396464	-0.72375539	-0.632401948	-0.28703012	-0.543565032	0.354544286	0.082491558	-0.829546893	-0.637268948	-0.940922983	-0.706203104
103	5	18	CL	6451	-1.064804217	0.173962222	0.180078523	-0.998983339	-0.082588117	-1.119593786	1.110040891	-0.47693838	0.187525445	5.077859347	-0.523851066	0.837755846	0.831525131	1.434502235	-0.285316511	-1.426779865	-1.462166513	-0.854408756	-1.076582735	0.108052747	-0.153179044	0.388643165	0.16465084	-0.480300264	-0.561997676	2.291524436	-0.895202918	-0.277377198	0.195602424	-0.647736302	-0.726196656	-0.229907011	0.017807073	2.057376255	4.305705513	0.461025399	0.967065822	-0.162045715	0.888263279	-0.367494309	0.187069489	1.220302086	1.92360386	-1.070045699	1.285221068	1.239844356	2.327369664	-0.459569233	1.550667614	-0.228125718	2.555016271	-0.368738446	1.695572525	0.858656936	0.714522941	-0.835282258	1.445496557	-0.593404792	1.680088655	1.344811503	1.902986121	0.123480118	-0.092076456	1.644207866	-0.372552114	-0.32968168	1.526713103	1.21280202	0.803313526	1.367862581	0.353895527	0.039221509	2.946338467	0.424392072	0.304841591	-1.313853655
106	6	1	MD		1.937240594	1.529605613	-0.283336826	2.254314498	-0.689230969	2.000145232	0.03380967	0.478137138	-0.580322128	-0.797796809	-0.507836792	-1.014602291	-1.101010541	-0.794612048	-1.383698958	-1.203621582	-1.029264158	-1.002362401	1.225235122	-0.88359756	-0.888504581	-0.285344745	-0.428289437	0.01788283	-0.948399384	-0.597937091	-0.595124802	0.17089543	-0.404963126	0.307628669	-0.67000139	0.159770752	-0.424510737	-0.159747537	-0.327342857	-0.82210591	-0.667857721	-1.391202035	-0.586766223	-0.747848184	-0.331295474	-0.737593119	-0.674977584	-1.346458146	-0.857913169	0.462635937	-0.188934323	-0.77838714	-1.024635813	-1.308634133	-0.258429962	-0.8890159	-1.017101819	-0.053436891	0.021809975	-0.857677845	-0.899439856	0.582577141	-0.369532052	-0.250225106	-0.578619618	-1.010828081	-0.182435325	-0.550957827	-0.902144246	0.055441274	-0.550405014	-0.565138099	-0.168051664	-0.430094855	-0.875350154	-0.853017036	-0.895635783	-0.937446949	-0.93132499	-0.581218538
107	6	3	MD	3279	-1.082869418	0.301744013	-0.775403546	-0.897326618	2.029502243	-0.882943878	1.639908741	0.091886214	1.851145123	0.958641838	1.233680454	-1.276202168	0.118256412	0.333357673	1.654482829	2.768379459	2.940224861	0.146946721	-0.758694701	-0.539768298	2.39922559	0.042975977	-0.263950966	-1.026633676	2.469122293	0.616745155	0.152997922	1.459857202	-0.042431641	0.08967263	-0.583172025	-0.540509939	-0.358494408	0.690218136	0.311701217	1.63943282	0.414746349	1.000950761	3.572394496	3.297709901	2.029701736	1.283019829	-0.770047548	-1.24843958	2.112890214	-0.647009475	0.466361828	2.778000878	1.861506318	3.103948918	0.743107043	3.965373836	1.534216666	2.386474176	-0.340810022	1.700402923	1.518500761	-0.596257298	1.220535048	0.307968988	1.092423813	0.041714856	0.047845529	1.174880388	2.664884601	0.052599175	0.928202146	2.279413158	0.214016528	0.143740622	0.851228977	-1.079766392	-0.556920021	0.254732217	0.906542543	1.457505577
108	6	5	MD	4894	-1.029492299	-1.121357384	-0.265535029	-0.909604931	-0.035441688	-0.889206005	-0.417906494	0.259715326	-0.181181765	-0.823005096	0.127292583	-0.74496493	-1.15964019	-1.012584615	-0.658680952	-0.708090307	-0.346587597	0.564677956	-0.769442133	-0.478839357	-0.629436961	1.331532027	-0.549651865	-0.795328614	-0.372908906	-0.724113962	-0.567261579	-0.475654339	-0.525418506	0.821204178	-0.224912136	0.390758033	-0.360252749	-0.950416821	-1.017699847	-0.705945583	-0.618572336	0.537958983	-1.335380928	-0.887885526	-0.096370204	-0.974949025	-0.714806938	-1.154466568	-1.256999011	-0.699097301	-1.281045871	-0.756588895	-1.025506911	-1.144013625	-1.169782507	-0.766020977	-1.003741952	0.326106949	0.258411198	-0.883670083	-1.34966201	-0.583787302	0.564355188	-0.338677361	-0.009510965	-0.333547754	-0.125767252	-0.240227975	-0.148890747	-0.052548209	-0.200197041	-0.585823223	-0.32398255	-0.092927828	-0.99529366	-0.366970567	-0.800064324	-0.467183958	1.633540302	0.516703484
109	6	7	MD	4812	-1.075888327	0.725957867	-0.363410426	-0.926944315	0.886982693	-0.968207122	0.510983566	0.863842038	-1.08074902	1.182743825	1.663304669	-1.081985305	-0.278187744	-0.973210715	-0.267159706	0.079022558	-0.178044702	-0.556908865	-0.832922135	-1.027723852	-0.388045731	-0.002063166	0.066799591	-0.991733027	-0.524314051	-0.460400344	0.196288046	0.051241143	-1.138352372	0.410229333	1.731664789	-0.038854909	-0.297161853	-0.051389801	-0.067007705	0.954049099	-0.923366261	-0.313848277	0.817491733	1.622212667	-0.858248888	0.456957975	-0.672624288	-1.405875977	0.452063144	-0.50535034	-0.339328252	1.195883246	-0.121119039	1.534937469	-0.148020447	1.989431866	-0.183959836	0.199610156	-0.114959169	0.842004884	0.074807116	-0.599981084	1.140089864	0.158311102	1.021232057	0.285851634	-0.022033465	0.125009321	-0.739306273	0.476979128	0.737735643	1.228479741	0.060394313	0.306671753	-0.265804152	-0.563865446	-0.715153855	0.644536365	0.945681517	0.746385496
110	6	9	MD	3315	-1.169494112	0.077803597	-0.412071513	-1.035850203	1.762014335	-1.086880044	0.79738663	-0.056391344	0.028995567	0.59714247	0.084300357	-0.925262263	0.228337183	0.066510737	-0.538474203	0.61735624	1.827447139	-0.387015288	-0.830779525	-0.398704952	0.568256701	0.412818573	-0.783621371	-0.338177339	0.824572114	0.32906505	-0.109127425	-0.257644556	-0.081332814	0.669973818	-0.287244228	0.530092428	-0.318419833	0.552985144	-0.114053518	0.644012802	0.35578508	0.472339314	1.406491981	0.850992766	0.611865146	0.50899695	-0.770293199	-1.017950018	1.741490335	0.440364073	-0.164162216	1.467888626	0.741155845	1.669906844	-0.129912567	1.548212766	0.553468277	0.87649936	1.39737837	1.381510239	0.320839609	-0.60103719	1.692789675	3.743089897	1.724850166	0.223145501	0.038659853	-0.089415126	-0.412242966	0.07880387	1.506789064	2.604211405	3.446041491	0.858210898	0.688192831	0.048304001	-0.941392995	0.436208258	1.117916542	1.740192296
111	6	11	MD	2619	-0.672278397	0.955729043	-0.432199195	-0.646926034	-0.553022124	-0.672324854	1.461278094	-0.125164731	-0.842305467	-0.828635411	-0.063704764	-0.8637605	-1.081363748	-1.142453701	-1.43412648	-0.224845317	-1.387215927	0.932701104	-0.479373767	-0.674980427	-1.148121701	0.909299736	-0.689194034	-0.951374539	-1.455487491	-0.922104988	0.165241837	-0.219356036	-0.408602673	3.795457918	-0.650313299	1.537775631	-0.33623733	-0.523613175	-0.790735951	0.060766571	-0.815731123	0.019723044	-1.398698446	-0.009554852	-1.043038144	-1.102323648	-0.6070569	-1.59732908	-1.195570554	-0.367462538	-1.117987838	-0.688091128	-1.278641206	-1.453153957	-1.123538517	-1.009578762	-1.611317835	-0.437969587	-0.294332876	-0.763209542	-1.478415529	0.19761233	0.144604881	-0.259804748	0.122465376	-0.440837288	-0.182152752	-0.640717467	-0.996968695	-0.856439721	-0.15253833	-0.642740407	-0.206946926	0.015020205	-1.23005932	-0.149007187	-0.88280807	-0.160382374	-0.322853058	1.06990051
112	6	13	MD	7621	-0.978650082	-1.000107695	-0.254309637	-0.888296543	1.89359368	-0.935749769	1.290735224	-0.155135179	-0.405785605	-0.819798195	0.416740998	-0.959159975	-0.611305794	-0.979377059	-0.520427332	-0.488693714	-0.391568668	-0.244090525	-0.418163045	-0.495065963	-0.255901288	4.430655159	-0.525732137	-1.331081174	0.004417372	0.031279839	1.519888722	0.447464921	-0.449760439	1.226010125	-0.705423875	0.121917807	-0.32898321	0.271695805	0.058244852	0.464644292	-0.320229761	-1.073309849	-0.589903482	0.645856206	-0.508355689	-0.946517998	-0.352021892	-1.450196997	0.355677673	-0.590976066	-0.458287005	-0.401109611	-0.821985864	-1.097992577	-0.209929482	-0.301784804	-0.890022309	0.160273025	-0.63969172	-0.08048415	-0.655116604	-0.590731094	0.174998833	-0.522346785	0.181797178	-0.01016617	-0.093562366	-0.217160606	-0.545963693	1.775208441	-0.107099449	-0.570864942	-0.460619395	0.075676223	1.081632123	-0.440329118	-0.578905585	-0.391067539	0.866534487	1.252915567
114	6	17	MD	4293	-1.090881753	0.664801809	-0.070100744	-0.939073254	1.188797542	-0.961162537	1.600382337	0.247477404	0.005515805	1.043801246	-0.490476302	-0.9523514	0.0286573	-0.785540773	-0.481336963	0.905228582	-0.084366754	-0.413102398	-0.571749393	0.16077678	0.629723182	0.222908995	-0.127776102	-0.766406245	0.432018099	0.599680843	1.460300327	-0.217328602	0.428253007	1.562091592	-0.832675645	0.708232697	-0.306358665	0.953481982	-0.060699404	0.327457725	0.388971687	0.026303655	1.49349868	1.231117402	-0.373849242	0.068819486	-0.730852589	-1.555895726	0.971580177	0.38570117	0.482789996	1.856458422	-0.287947575	0.91023615	0.188989141	1.487579005	-0.19545511	2.163358279	0.639767798	1.62521611	-0.129659922	-0.601144326	1.253279291	3.324756485	1.588463604	0.359604737	0.0853209	-0.565554867	-0.649318895	2.327254481	1.346061047	2.15070886	3.262981751	0.843727675	0.57330166	-0.098752561	-0.513913602	0.955900212	0.336246354	1.617777999
115	6	19	MD	5217	0.206272575	0.97792048	-0.231841764	0.095102642	0.067755845	0.064123908	0.054901616	0.759161995	0.635357657	-0.837118619	-0.398862818	-1.110750073	-1.039249457	-0.760283097	-1.089073981	-0.278980643	-0.696338165	-0.447853692	0.333460617	-0.525382471	-0.860319328	1.916655178	-0.4781475	-0.166378119	-1.414932668	-0.614398395	-0.063625346	0.306438646	-0.578312922	0.345988699	-0.699155493	-0.096884818	-0.346213058	-0.650265484	-0.895673251	-0.888116673	-0.514157543	-0.270888057	-0.98530507	-0.587181669	-0.540164541	-0.906920551	-0.624266133	-1.506397021	-1.112526613	0.378589342	-1.086622126	-0.856534114	-1.467158494	-1.297073559	-1.15673955	-0.860010874	-1.042730387	-0.193613405	-0.160204691	-0.902903263	-1.1370225	-0.591386576	0.308005051	0.310069531	0.175292009	-0.107418768	-0.072116106	-0.224553888	-0.17430738	-0.081869063	-0.058260576	-0.536722542	0.152418309	0.084772921	-0.960688116	-0.383854822	0.429112914	1.637617155	-0.507676022	0.322233084
